OTT,RMSE_MORE,R_2_MORE,RMSE_LESS,R_2_LESS,RMSE_SUM,R_2_PRODUCT,final_score
355,100.60066404292975,0.8899967092652378,61.387872835839296,0.9278405494088409,161.98853687876905,0.4128875178483593,95.10549196700669
356,103.42684021621689,0.8840705658896915,60.48108705301324,0.9301481444051447,163.90792726923013,0.41115829819275135,96.51582283291222
357,107.71359752034128,0.8743201084167169,65.04198662659697,0.91617404814467,172.75558414693825,0.40051469655121513,103.56443378479935
358,106.38008153269868,0.8795988837418843,65.37020914773528,0.920237161357251,171.75029068043398,0.40471978995381913,102.23954911174137
359,105.48626901315681,0.8833966026133223,67.37933863198964,0.918980831570906,172.86560764514644,0.4059122722382521,102.69733605405888
360,105.22930856182612,0.8797636018518967,67.25641150647576,0.9157793879530114,172.48572006830187,0.4028346864236334,103.00248911203288
361,103.54395205185767,0.8794277217528369,66.30432124130229,0.9210702929453282,169.84827329315996,0.405007374649564,101.0584700379356
362,108.52371132038965,0.8759696774432337,68.58189332626426,0.9198811282827504,177.10560464665392,0.4028939876139794,105.75082136177859
363,104.16391745582425,0.8873953101144988,66.18935036873381,0.9239840747988686,170.35326782455806,0.4099695672985001,100.5136123266385
364,101.42815435095771,0.8867538765723691,67.25427427626965,0.9254250590419447,168.68242862722735,0.41031212929132904,99.46998216315707
365,108.50498107552428,0.8651162934292678,65.96360651421922,0.9275466158919866,174.4685875897435,0.4012178451616681,104.46867682858685
366,108.18310798711794,0.8615363535683055,70.32188998465978,0.9184493942144414,178.5049979717777,0.3956387710142645,107.88149995431979
367,109.16290000160794,0.87412362631755,69.95715482628567,0.9199426499478504,179.12005482789363,0.4020718025882957,107.10093150352809
368,107.71224092481141,0.8770224096907692,67.96822334430952,0.9272376107808037,175.68046426912093,0.406604081881446,104.24807039046883
369,110.34093507361561,0.8499660589707566,67.66262983780308,0.9280417331423266,178.0035649114187,0.394401987239687,107.79860517460654
370,110.6045378798045,0.8608294750779771,70.3145372966522,0.9213608044701697,180.91907517645672,0.3965672688347394,109.17249165362236
371,107.65676786763264,0.8604796023349663,72.99138875542411,0.9178713710146138,180.64815662305676,0.3949047961626526,109.30933315466959
372,110.2066620005394,0.8595354715519995,66.58877840574644,0.9344760283525368,176.79544040628582,0.4016076468420187,105.79303961231903
373,110.47810124038969,0.8528038324297835,70.34429955782456,0.926552968605563,180.82240079821423,0.39508396128800854,109.38237040124778
374,109.09550214115241,0.849974143572397,70.75835579860768,0.9265675131496391,179.85385793976008,0.3937792142256851,109.03114708478336
375,109.39647815559954,0.8558062313009238,72.8281064166291,0.922981293972735,182.22458457222865,0.3949465713780282,110.2556096746414
376,114.52244155657911,0.8472404784657566,70.02342400679028,0.9296280471359648,184.54586556336938,0.3938092557253309,111.8699955986719
377,107.19127131556448,0.8528760381081734,73.00837732842696,0.9265180446262182,180.19964864399145,0.39510251956827036,109.00231343943338
378,109.0671244887264,0.8441705915370175,72.28333260772413,0.9292023068785413,181.35045709645055,0.39220263052760973,110.22433077583821
379,112.54856709486042,0.8413656317411333,72.93845045031043,0.9294982271554226,185.48701754517083,0.3910239315464428,112.95715469383413
380,115.58259164840001,0.832458442285275,73.49960504266387,0.9283402368019512,189.08219669106387,0.3864023337194478,116.02039462483715
381,115.37182999789125,0.825245963818758,76.3761711562821,0.9239299827572465,191.74800115417335,0.38123474456077616,118.64700091412266
382,111.89988179132982,0.8518498660671388,75.39409411258764,0.9272640491880536,187.29397590391744,0.3949448780548581,113.32317943013523
383,111.91143331898432,0.8371454596850947,73.52773105001512,0.9289805009782593,185.43916436899946,0.38884590426496723,113.33190481379597
384,114.05761048440122,0.8395763998865043,78.10885114056893,0.9230383818439625,192.16646162497017,0.38748062079280926,117.70568177896918
385,117.66894773482986,0.8094569808042965,73.35617585623754,0.9324590398836559,191.0251235910674,0.3773927395739486,118.93362887158236
386,110.85193131150223,0.8392144666874646,76.14145934618095,0.9304247870302702,186.99339065768316,0.39041297072020303,113.98874550597361
387,113.49356385217614,0.830600217790499,77.28577324016568,0.9265724022234045,190.77933709234182,0.3848056195427128,117.36637608657519
388,118.73336498104642,0.8176263013877064,77.27465419188776,0.9275293922301178,196.00801917293418,0.37918621319874923,121.68448062616143
389,114.57553549894283,0.8146768658820321,79.42684130587769,0.9278039063769692,194.00237680482053,0.3779301893001478,120.68302181429608
390,110.48597715756041,0.8254483671134171,77.51301074365723,0.92625339083265,187.99898790121765,0.38228717449803834,116.12938600797027
391,111.62797372646726,0.8263151090565574,78.46447948779144,0.9291866250762638,190.09245321425868,0.38390047371689373,117.11587037529831
392,114.68859730004577,0.829698634720001,80.75309574382307,0.9247811096324624,195.44169304386884,0.38364481203845086,120.46150145157718
393,116.40911615334177,0.8204158237541288,77.57852983076452,0.9318765287758375,193.98764598410628,0.38226312499638343,119.83332221952968
394,114.51606857991176,0.815276117477338,76.55483450527191,0.9365377584855745,191.07090308518366,0.381768433804524,118.1260636687371
395,113.88819324163941,0.8185334873228152,80.67125515478257,0.9273993464479158,194.559448396422,0.3795537105944561,120.71368782634943
396,117.59300346360712,0.8027655450299842,76.76463722544845,0.9364685753677368,194.3576406890556,0.37588235315426705,121.30203335334187
397,118.06430316625767,0.8010947156352749,78.81912865033294,0.9323165892479678,196.88343181659062,0.37343694647282505,123.35988422791236
398,120.74237334736605,0.7744672756046922,78.48221921785189,0.9338177258597574,199.22459256521796,0.36160563502898785,127.18385725728096
399,126.02277404039557,0.7763215148700827,79.15373528678633,0.9344670984475504,205.17650932718192,0.3627234567315265,130.7541766239182
400,118.65157676960439,0.8008707484870421,79.46278718550187,0.9355584778340954,198.11436395510626,0.37463070919819486,123.8946392842555
401,122.95859119872499,0.7686330409608715,79.69759088131399,0.9348118700847589,202.65618208003897,0.35926364521478366,129.84918338065324
402,118.55973543342174,0.7849784688203699,82.40703951935953,0.9334359917690219,200.96677495278126,0.3663635777803351,127.33986826610489
403,124.97474104143005,0.7776057159551909,81.22775184857686,0.9359230421665625,206.2024928900069,0.3638895536414451,131.16755979250905
404,123.65207376297056,0.76123360263943185,81.63051314171462,0.9365676500277542,205.28258690468516,0.35647338317308697,132.1048086442488
405,114.89994936447393,0.8023252300943072,80.05812076988983,0.9390590142256379,194.95807013436377,0.37671536983035914,121.51436864228383
406,127.67805411228247,0.7694139111271596,82.32589206239355,0.9350002140264673,210.003946174676,0.35970108578941773,134.4652987155826
407,120.60082022924848,0.7777731739795518,78.91600011246369,0.9404739308166222,199.51682034171216,0.36573769710813486,126.54599793559687
408,122.10606813837447,0.7818329458076779,82.64826568822721,0.9369913152642377,204.75433382660168,0.3662853401046248,129.755823023029
409,110.95569937743782,0.813967415935192,82.35519134404464,0.9385440224123812,193.31089072148245,0.3819721263322134,119.47151874942367
410,117.68679436836433,0.7714482736199871,81.82887888312655,0.9389276499330943,199.51567325149088,0.3621670572974786,127.25766898527316
411,125.68009727581405,0.7284110642549978,82.78553971855878,0.939128433432644,208.46563699437283,0.3420357708344005,137.1629321525182
412,123.54105576090984,0.7349992859574738,82.3861043360082,0.9409299146305923,205.92716009691804,0.345791407694756,134.71931752442137
413,121.19245624569756,0.7679074003476294,80.09603003620299,0.9447406259696252,201.28848628190053,0.36273665904556346,128.27377326366522
414,126.82297843454415,0.7281080288204941,80.70333722175394,0.9437019850475429,207.5263156562981,0.34355849606347694,136.22888675582593
415,113.67030234341851,0.7706967172409402,82.34124322557196,0.9419577121188618,196.01154556899047,0.3629818582548967,124.86291051894395
416,129.86807014545133,0.72786345161672,84.49987235182492,0.9413642692917362,214.36794249727626,0.3425923231376673,140.9271310708925
417,128.63783826908198,0.7208302715926539,82.90584364050272,0.942478576129426,211.5436819095847,0.3396835440008159,139.6857743275557
418,121.73790092618722,0.7643779340230268,84.63890458656813,0.9407903277177231,206.37680551275537,0.35955968352485973,132.17202663571751
419,129.3342707158217,0.7113045191740095,83.37601093355558,0.9424721887845244,212.7102816493773,0.33519236353912624,141.41141959424928
420,133.19981979540518,0.7116963008838941,86.37886345477942,0.940259680160304,219.5786832501846,0.33458966812018087,146.10992449523903
421,130.0898427546237,0.7251595284484232,86.11190671038419,0.9414141625683067,216.20174946500788,0.34133772510135024,142.40393613969002
422,130.4619686360666,0.6661873518989494,84.363351584896,0.9442472157253425,214.82532022096257,0.314522776091011,147.25786413042502
423,132.58175258549403,0.7109436982905677,85.69940573336882,0.9415217471131601,218.28115831886285,0.3346844764568133,145.22584312652745
424,124.55160480094733,0.7039963811802304,86.55769755136258,0.9425087279271364,211.1093023523099,0.3317613668457432,141.07139165005628
425,133.80284138886725,0.6847546123305289,85.77329298740082,0.9427105558334268,219.57613437626807,0.3227627005998078,148.70514825771752
426,126.82279693744975,0.7247563611972166,87.44407701790665,0.9399479319387107,214.2668739553564,0.3406166214333745,141.28401526359218
427,130.69134504266611,0.6874071203637353,87.91821802808704,0.9428186467730658,218.60956307075315,0.32405012550175344,147.76910672179213
428,145.1937894668544,0.5755429405153059,87.83084283590794,0.9421411106335106,233.02463230276237,0.2711213325971834,169.84668346486876
429,119.0435808292385,0.7109441638720498,82.92400101922071,0.9488872091056646,201.9675818484592,0.33730291174325483,133.84332841322976
430,124.45259773187846,0.7422651336199539,87.79530744625752,0.9438347537982931,212.24790517813597,0.3502878148216232,137.90005027281964
431,137.5687203211182,0.6481793239595565,86.98143126694234,0.9450423753965013,224.55015158806054,0.3062784639988188,155.77527606896746
432,127.85055206274613,0.6773820233421205,87.09573793832979,0.9449473206369641,214.9462900010759,0.32004516400239114,146.15376936597605
433,132.87647517365605,0.616068439371072,87.18904498732452,0.9451917919572521,220.06552016098055,0.29115141608872563,155.99313233380906
434,138.21385348660283,0.5780998306238463,86.19399717410687,0.9476575887255111,224.4078506607097,0.27392034576581026,162.93797461516579
435,129.82574288423436,0.6794812520229728,88.2216037017929,0.9461638866424145,218.04734658602726,0.32145031115735495,147.95595917891316
436,138.70638888868976,0.6385975781683033,87.16621270272364,0.9492152766128302,225.8726015914134,0.30308328840265475,157.41439074102513
437,142.49797886591654,0.6114195359904396,88.25239042510393,0.9459554172991402,230.75036929102046,0.2891878111563415,164.02017507223277
438,132.9304534055457,0.6574390963364745,89.45142445577564,0.9459306627971859,222.38187786132136,0.3109459000731721,153.23314468977057
439,133.4336278517815,0.6460234620527793,88.11262144961503,0.9473122192682716,221.54624930139653,0.30599295976829516,153.75465675209762
440,135.40366376327907,0.6842900580495633,87.5013483559033,0.9490404719651465,222.90501211918237,0.32470947982620757,150.52564158330816
441,131.58991114863935,0.6354624223817996,87.82119617519668,0.9479189009905333,219.411107323836,0.30118342052246877,153.32811951942057
442,135.75232678044517,0.648775457703147,89.44285611275248,0.9463306124014271,225.19518289319765,0.30697803809961766,156.06520745915927
443,126.43550080292694,0.5920423532190685,87.79894231711033,0.9492835198446257,214.23444312003727,0.28100802448044626,154.03284548320707
444,131.93306840282364,0.5809226380301165,88.18681259464019,0.951538047184148,220.11988099746384,0.27638499627812035,159.2820485072395
445,127.28069303554659,0.5831888733792107,86.67034014368726,0.9528931509860977,213.95103317923383,0.2778583415871742,154.50295391918942
446,147.9666601420341,0.5868694455243465,88.27440611921814,0.9485971049108033,236.24106626125223,0.2783513284925017,170.48305162294756
447,132.5507612719031,0.6026476326153029,87.05432285282193,0.9507963583780003,219.605084124725,0.28649758723787644,156.68875737782042
448,161.95947220721374,0.47165517156007103,89.71326263894414,0.9474489838231384,251.67273484615788,0.22343460650475863,195.44033636783013
449,125.01342952736182,0.6068516338706592,89.42327794359265,0.9472355482132128,214.43670747095447,0.2874157200467789,152.8042267887296
450,137.08275928534133,0.5568444336606159,88.22508642476825,0.9499519870906787,225.30784571010958,0.26448773812814286,165.7166832157181
256,87.67025760098097,0.9519868814231334,23.21227746241236,0.9094607075835192,110.88253506339333,0.4328973313946553,62.88178153617606
